Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
919.0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0,203500,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,1.0,8
271.0,TOYOTA,Aqua,2014,Universal,1,Hybrid,,38311,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,46686,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,2
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,255406,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,202758,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
753.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,198400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,8
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,150909,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
761.0,TOYOTA,Prius,2010,Sedan,0,Hybrid,,120000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,10,,10
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,173490,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
781.0,TOYOTA,Camry,2012,Sedan,0,Hybrid,,302400,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,8
1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,48035,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,3
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,402468,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
1360.0,LEXUS,GX 460,2013,Jeep,1,Petrol,,83680,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,7
1327.0,HYUNDAI,H1,2018,Universal,1,Diesel,,27406,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,2
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,82658,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
1325.0,TOYOTA,Camry,2019,Sedan,1,Petrol,,39200,4,Tiptronic,Front,5,Left wheel,White,12,,1
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,160931,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
862.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Diesel,,175389,5,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,9
0.0001,HONDA,FIT,2004,Hatchback,0,Petrol,,160000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,2,,16
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,144757,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,8
640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,84000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,398069,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
0.0001,TOYOTA,Camry,2007,Sedan,0,Hybrid,,0,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,13
629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,109000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
1236.0,HONDA,FIT,2011,Sedan,0,Petrol,,185000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Black,2,,9
0.0001,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,1111111111,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,6,,9
607.0,TOYOTA,Camry,2019,Sedan,1,Hybrid,,9626,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,1
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,175614,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,12
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,219030,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,51651,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
1249.0,TOYOTA,RAV 4,2017,Jeep,0,Petrol,,63000,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,3
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,,20100,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
915.0,BMW,X5,2014,Jeep,1,Diesel,,141384,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,0,,6
1047.0,HYUNDAI,Elantra,2007,Sedan,1,Petrol,,51385,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,13
1176.0,HYUNDAI,Santa FE,2019,Jeep,1,Diesel,,13835,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,1
629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,11261,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
3008.0,FORD,Transit,2008,Universal,1,LPG,,103000,4,Automatic,Rear,2026-05-04 00:00:00,Right-hand drive,White,4,,12
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,163401,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,63000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,461965,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
0.0001,TOYOTA,Prius,2010,Sedan,1,Hybrid,,200000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,10
0.0001,MERCEDES-BENZ,E 350,2010,Coupe,1,Petrol,,39000,6,Tiptronic,Rear,2026-03-02 00:00:00,Left wheel,Black,12,,10
831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,,33216,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,3
777.0,FORD,Fusion,2014,Sedan,0,Petrol,,118000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,6
639.0,FORD,Fusion,2014,Sedan,1,Petrol,,141752,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,6
0.0001,TOYOTA,Prius,2008,Sedan,0,Hybrid,,280195,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,8,,12
0.0001,HYUNDAI,Elantra,2010,Sedan,0,Petrol,,230400,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Purple,4,,10
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,705856,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
1091.0,FORD,Fusion,2016,Sedan,1,Petrol,,70344,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,4
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,67630,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
0.0001,BMW,X5,2009,Jeep,1,Diesel,3.0,220000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,6,1.0,11
586.0,TOYOTA,Prius,2012,Sedan,1,Hybrid,,118000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
502.0,FORD,Fusion,2013,Sedan,0,Petrol,1.5,100000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,1.0,7
836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,149608,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
0.0001,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,,117700,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,,6
0.0001,FORD,Transit,1997,Microbus,0,Diesel,,250000,6,Manual,Rear,2026-03-02 00:00:00,Left wheel,White,1,,23
753.0,KIA,Optima,2012,Sedan,1,Hybrid,,97000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
1076.0,HYUNDAI,Sonata,2020,Sedan,1,Petrol,,98,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,0
640.0,FORD,Fusion,2013,Sedan,1,Petrol,,89000,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,7
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,146492,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,,118232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
0.0001,TOYOTA,Highlander,2010,Jeep,1,Petrol,,225600,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,10
0.0001,TOYOTA,Prius,2010,Hatchback,0,Hybrid,,161000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,9,,10
462.0,TOYOTA,Prius,2019,Hatchback,1,Hybrid,,7632,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,1
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,77102,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
446.0,HONDA,FIT,2014,Hatchback,1,Petrol,,117811,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,6
1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,,48800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
761.0,TOYOTA,Prius,2010,Sedan,0,Petrol,,10100,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,6,,10
986.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,148800,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
353.0,TOYOTA,Prius,2015,Jeep,1,Hybrid,,104795,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,5
382.0,FORD,Fusion,2015,Sedan,1,Plug-in Hybrid,,118000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,10,,5
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,85000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
707.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,,124718,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,190549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,274844,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,38206,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,102397,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,115974,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,130478,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
447.0,HONDA,FIT,2013,Hatchback,1,Petrol,,131200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,184874,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,7
645.0,TOYOTA,Prius,2011,Hatchback,1,Hybrid,,222016,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Golden,8,,9
911.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,149046,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
779.0,TOYOTA,RAV 4,2013,Jeep,1,Petrol,,193960,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,,48000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,1
562.0,CHEVROLET,Cruze,2015,Sedan,1,Petrol,1.4,104000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Blue,10,1.0,5
0.0001,FORD,Transit,2004,Goods wagon,0,Diesel,2.0,245452,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Red,4,1.0,16
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,198916,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,6
0.0001,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,240000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,7
1327.0,TOYOTA,Camry,2018,Sedan,1,Petrol,,19000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,11,,2
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,125581,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,,100900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,3
749.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,,158714,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,183731,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
779.0,TOYOTA,RAV 4,2013,Jeep,0,Petrol,,121400,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,7
579.0,TOYOTA,Camry,2017,Sedan,1,Hybrid,,174923,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,3
831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,,224349,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,9
0.0001,FORD,Transit,2003,Microbus,0,Diesel,,330000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,0,,17
988.0,TOYOTA,Prius,2007,Hatchback,0,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Green,8,,13
0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,164000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,4,,17
639.0,FORD,Fusion,2014,Sedan,1,Petrol,,151846,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,6
0.0001,TOYOTA,Prius,2011,Sedan,1,Hybrid,1.8,4000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,6,1.0,9
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,80000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,104557,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,351108,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
0.0001,BMW,X5,2008,Jeep,1,Petrol,,145000,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,12
640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,,166762,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,,117595,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,,308694,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,11,,7
585.0,TOYOTA,Prius,2013,Sedan,1,Hybrid,,6500,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
0.0001,TOYOTA,Prius,2007,Hatchback,0,LPG,,198000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,4,,13
663.0,HYUNDAI,Sonata,2015,Sedan,1,Diesel,,20796,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,162957,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
1017.0,HYUNDAI,Elantra,2017,Sedan,0,Petrol,,70795,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
1268.0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,107000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Sky blue,8,,8
0.0001,BMW,X5,2000,Jeep,1,LPG,,25000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,6,,20
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,65564,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
1646.0,LEXUS,GX 460,2015,Jeep,1,Petrol,,188078,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,5
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,49140,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,35168,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
707.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,,113368,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
642.0,CHEVROLET,Cruze,2012,Sedan,1,Diesel,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,58962,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
1481.0,BMW,X5,2017,Jeep,1,Petrol,,81658,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,3
0.0001,HYUNDAI,Tucson,2008,Jeep,0,Petrol,,270000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Black,4,,12
862.0,HYUNDAI,H1,2011,Universal,1,Diesel,,189347,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
781.0,HYUNDAI,H1,2012,Minivan,1,Diesel,,52600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
1266.0,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,,122000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,6,,6
503.0,HONDA,FIT,2012,Jeep,1,Petrol,,277856,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,8
645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,,177309,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,108042,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,8
1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,45242,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,3
502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,123700,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,245705,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,72609,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,116770,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
730.0,HYUNDAI,Elantra,2016,Sedan,1,LPG,,74909,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,505900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,160000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Red,4,,8
585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,105328,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,,48536,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
690.0,HONDA,FIT,2016,Hatchback,0,Petrol,,50400,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Yellow,12,,4
1268.0,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,,47000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Sky blue,6,,8
1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,,40950,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,3
753.0,HYUNDAI,Tucson,2012,Jeep,1,Petrol,,121300,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,6,,8
0.0001,HONDA,FIT,2003,Sedan,0,Petrol,,240000,2,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,4,,17
880.0,SSANGYONG,Actyon,2018,Jeep,1,Diesel,,45494,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,548407,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,429379,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
1017.0,HYUNDAI,Sonata,2017,Sedan,1,LPG,,388986,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,3
1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,226198,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Green,12,,10
0.0001,HONDA,FIT,2002,Hatchback,0,Petrol,,18000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,18
765.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,64512,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,115000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,24526,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
0.0001,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,142000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Beige,4,,12
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,450383,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,,118232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
0.0001,TOYOTA,Camry,2012,Sedan,0,Hybrid,,320000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,6,,8
0.0001,FORD,Transit,1999,Microbus,0,Diesel,2.5,400000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,Blue,2,1.0,21
1347.0,HYUNDAI,H1,2008,Universal,1,Diesel,,234278,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,12
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,105000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,8
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,88900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
0.0001,HYUNDAI,Tucson,2012,Jeep,1,Petrol,,168000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,8
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,260771,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,214420,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
0.0001,TOYOTA,RAV 4,2001,Jeep,0,Petrol,,202000,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,4,,19
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,89454,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,57491,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,4
0.0001,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,222061,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,12
1327.0,TOYOTA,Camry,2018,Sedan,1,Petrol,,43000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,2
0.0001,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,112000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Black,6,1.0,6
585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,80699,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,7
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,124289,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,63195,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,2
0.0001,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,159665,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,10
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,108900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
456.0,TOYOTA,Camry,2015,Sedan,1,Hybrid,,154312,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,234618,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,5
831.0,HONDA,Civic,2018,Sedan,1,Petrol,,13048,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,431626,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
0.0001,FORD,Transit,2011,Microbus,0,Petrol,,148000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,8,,9
640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,110190,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,153997,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
441.0,HYUNDAI,Sonata,2015,Sedan,1,Hybrid,,135730,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,,64071,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
