Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
14740,645.0,TOYOTA,Prius,2011,Sedan,0,Hybrid,,112000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,9
20385,0.0001,TOYOTA,Camry,2012,Sedan,0,Hybrid,,320000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,6,,8
26971,986.0,FORD,Transit,2010,Microbus,0,Diesel,2.4,155000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,2,1.0,10
18817,831.0,HYUNDAI,Sonata,2011,Sedan,0,Hybrid,,169600,4,Automatic,Rear,2026-05-04 00:00:00,Left wheel,White,4,,9
53154,930.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,,79550,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
3763,0.0001,FORD,Transit,1994,Microbus,0,Diesel,,11111,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,Red,0,,26
16935,308.0,TOYOTA,Prius,2014,Hatchback,0,Hybrid,,91358,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
118676,1968.0,HYUNDAI,Santa FE,2019,Jeep,1,Petrol,,24074,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,1
22693,836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,153997,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
2744,751.0,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,,126690,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,7
47957,934.0,HYUNDAI,H1,2015,Universal,1,Diesel,,40593,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
20432,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,,79500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
42337,0.0001,BMW,X5,2010,Jeep,1,Diesel,3.0,260000,5,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,1.0,10
17876,0.0001,FORD,Transit,2011,Microbus,0,Diesel,2.2,133700,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,6,1.0,9
18189,777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,147000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,6
27755,764.0,KIA,Optima,2016,Sedan,1,Diesel,,31965,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
10945,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,112219,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
16599,836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,184495,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
27259,642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,117862,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
2352,503.0,HONDA,FIT,2012,Sedan,1,Petrol,,167158,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,8
7840,0.0001,FORD,Transit,1996,Microbus,0,Diesel,2.5,25000,1,Manual,Rear,2026-03-02 00:00:00,Right-hand drive,Blue,2,1.0,24
10036,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,517559,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
18817,650.0,CHEVROLET,Cruze,2016,Sedan,0,Petrol,1.4,103000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,1.0,4
3607,441.0,HYUNDAI,Sonata,2015,Sedan,1,Hybrid,,229192,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
13799,777.0,FORD,Fusion,2014,Sedan,0,Petrol,,137374,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,6
94083,0.0001,BMW,X5,2015,Jeep,1,Petrol,3.0,56000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,1.0,5
27441,1016.0,KIA,Optima,2017,Sedan,1,Petrol,,30087,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,3
30,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Grey,4,,15
28225,1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Petrol,,129000,6,Tiptronic,Rear,5,Left wheel,White,12,,9
1803,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,184528,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
26861,769.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,188787,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
34811,1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,229334,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
90,0.0001,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,,105000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,16,,6
11604,1998.0,FORD,Transit,2001,Microbus,0,Diesel,2.4,1000,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,White,2,1.0,19
49848,1077.0,HONDA,Civic,2019,Sedan,1,Petrol,,20700,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,1
12544,345.0,TOYOTA,Prius,2016,Sedan,1,Hybrid,,296104,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,4
20855,730.0,HYUNDAI,Elantra,2016,Sedan,1,LPG,,31780,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
41886,694.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,126410,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
6586,746.0,TOYOTA,Prius,2009,Hatchback,1,Hybrid,,173213,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,11
7527,1586.0,SSANGYONG,REXTON,2007,Jeep,1,Diesel,,68855,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,13
9252,917.0,BMW,X5,2013,Jeep,1,Diesel,,88829,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,7
19757,650.0,CHEVROLET,Cruze,2016,Sedan,0,Petrol,1.4,58000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,16,1.0,4
40926,765.0,SSANGYONG,REXTON,2015,Jeep,1,Diesel,,90344,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
45633,1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,93000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
35344,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,107328,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
32311,730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,,115031,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
13667,0.0001,TOYOTA,Prius,2008,Sedan,0,Hybrid,,211000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,0,,12
10976,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,619021,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
62408,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,133000,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,10,,10
15323,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,125933,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
21326,831.0,KIA,Optima,2017,Sedan,1,Petrol,1.6,76000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,1.0,3
22063,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,142264,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
15053,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,290431,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
36711,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,90000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,3
31581,640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,,101042,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,,189530,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,10
15423,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,136496,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
4234,353.0,TOYOTA,Prius,2015,Hatchback,1,Hybrid,,123778,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,5
27065,629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,81036,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
33575,880.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,53871,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
11917,1024.0,FORD,Fusion,2010,Sedan,0,Hybrid,,176000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,10
70,0.0001,TOYOTA,Prius,2008,Sedan,0,Hybrid,,150000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,8,,12
37984,640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,105949,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
27065,629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,104900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
18826,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,132000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
17876,562.0,VOLKSWAGEN,Jetta,2015,Sedan,0,Petrol,1.4,50950,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,10,1.0,5
10663,0.0001,HONDA,FIT,2011,Hatchback,0,Hybrid,,136000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,6,,9
27654,629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,68201,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
18817,0.0001,VOLKSWAGEN,Jetta,2012,Sedan,1,Petrol,2.0,138000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,10,1.0,8
13231,707.0,SSANGYONG,Actyon,2011,Sedan,1,Diesel,,303000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
13172,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,369695,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
17249,353.0,TOYOTA,Prius,2015,Hatchback,0,Hybrid,,205338,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
15718,1099.0,SSANGYONG,REXTON,2010,Jeep,1,Diesel,,246600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
13291,586.0,TOYOTA,Prius,2012,Sedan,1,Hybrid,,198400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,8
706,503.0,HONDA,FIT,2012,Jeep,1,Petrol,,277856,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,8
23521,0.0001,FORD,Transit,1996,Microbus,0,Diesel,,123000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,2,,24
17249,0.0001,HONDA,FIT,2014,Sedan,0,Hybrid,,127000,4,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,6,,6
862,761.0,TOYOTA,Prius,2010,Sedan,1,Hybrid,,421546,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,10
12544,0.0001,FORD,Transit,2001,Microbus,0,Diesel,2.0,149000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Black,12,1.0,19
1254,1055.0,TOYOTA,Highlander,2013,Jeep,1,Petrol,,202861,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,7
5959,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
26657,1399.0,LEXUS,RX 450,2010,Jeep,0,Hybrid,,0,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
50,0.0001,TOYOTA,Prius,2009,Hatchback,1,Hybrid,,170000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,11
35124,0.0001,MERCEDES-BENZ,ML 350,2009,Jeep,1,Diesel,3.0,197277,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,10,1.0,11
18189,0.0001,TOYOTA,Prius,2013,Hatchback,0,Hybrid,,42000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,8,,7
1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,,226251,6,Automatic,Rear,2026-03-02 00:00:00,Left wheel,Black,12,,9
941,753.0,HYUNDAI,Sonata,2012,Sedan,1,Petrol,,181131,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
63976,0.0001,MERCEDES-BENZ,ML 350,2015,Jeep,1,Petrol,,39300,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,5
62992,1079.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,72913,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,2
23536,836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,198474,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
37984,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,89298,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
17876,0.0001,TOYOTA,Prius,2010,Sedan,1,Hybrid,,310400,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,6,,10
30734,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,200179,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
3450,271.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,96072,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,6
1725,1324.0,TOYOTA,Highlander,2010,Sedan,1,Hybrid,,226198,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Green,12,,10
47042,1327.0,TOYOTA,RAV 4,2018,Jeep,0,Petrol,,15000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,2,,2
1882,738.0,CHEVROLET,Cruze,2017,Sedan,1,Petrol,,119352,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,3
25299,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,111200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
50,0.0001,TOYOTA,Prius,2009,Hatchback,1,Hybrid,,200000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,11
16932,0.0001,TOYOTA,Prius,2010,Sedan,0,Hybrid,,376000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,8,,10
20385,0.0001,MERCEDES-BENZ,ML 350,2006,Jeep,1,Petrol,,176000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Golden,8,,14
25889,642.0,SSANGYONG,REXTON,2012,Jeep,1,Diesel,,144464,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
11290,690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,,59858,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,4
20385,862.0,TOYOTA,Camry,2011,Sedan,1,Petrol,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,9
13485,0.0001,TOYOTA,Prius,2009,Sedan,0,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,11
32929,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,82000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,3
10932,447.0,HONDA,FIT,2013,Universal,1,Hybrid,,147813,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,4,,7
25889,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,70835,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
17876,0.0001,HONDA,Civic,2013,Sedan,1,Hybrid,,93700,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,7
14583,919.0,BMW,X5,2012,Jeep,1,Diesel,,229966,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
3136,831.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,262690,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,9
9000,474.0,CHEVROLET,Cruze,2013,Sedan,0,Petrol,,89000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,7
9408,917.0,BMW,X5,2013,Jeep,1,Diesel,,88829,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,7
39044,870.0,KIA,Optima,2017,Sedan,1,Diesel,,30098,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
170,0.0001,FORD,Transit,2006,Microbus,0,Diesel,,110000,4,Manual,Rear,2026-03-02 00:00:00,Right-hand drive,White,0,,14
2587,753.0,KIA,Optima,2012,Sedan,1,Petrol,,125442,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
18503,650.0,VOLKSWAGEN,Jetta,2016,Sedan,0,Petrol,1.4,79000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,6,1.0,4
28909,640.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,235300,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
36802,697.0,HONDA,Civic,2015,Sedan,1,Petrol,,66753,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
21326,0.0001,TOYOTA,Prius,2012,Sedan,1,Hybrid,,128000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,6,,8
9565,1304.0,BMW,X5,2013,Jeep,1,Petrol,,125538,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,7
10976,0.0001,TOYOTA,Prius,2007,Sedan,0,Hybrid,,297600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,13
5018,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,190549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
47201,930.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,,85610,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
20,0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,157000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Red,4,,17
32302,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,48600,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,3
30784,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,136711,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
15994,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,,170429,6,Automatic,Rear,2026-03-02 00:00:00,Left wheel,Silver,12,,9
14113,586.0,TOYOTA,Prius,2012,Hatchback,1,Hybrid,,156446,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,8
10036,843.0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,132800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Green,8,,12
30583,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,120309,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
22580,777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,48000,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
8938,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,,256914,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,10
11604,586.0,TOYOTA,Prius,2012,Hatchback,1,Hybrid,,0,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,10,,8
16320,595.0,HONDA,FIT,2015,Hatchback,1,Petrol,,111774,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,498815,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
46101,607.0,TOYOTA,RAV 4,2019,Jeep,1,Hybrid,,20955,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,1
3293,761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,159382,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,10
4077,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,,320554,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,7
19121,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,112243,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
41221,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,163401,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
784,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,102397,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
9252,1267.0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,111000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,8,,7
16383,502.0,TOYOTA,Aqua,2013,Sedan,1,Petrol,,99600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,7
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,379354,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
14113,0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,144000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,8,,8
22800,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,98000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,8,,8
57108,833.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,94595,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
5018,502.0,HONDA,Civic,2013,Sedan,1,Hybrid,,118240,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,7
12231,843.0,TOYOTA,Prius,2008,Sedan,0,Hybrid,,17000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Red,8,,12
13956,603.0,LEXUS,RX 450,2015,Jeep,1,Hybrid,,143619,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,5
15367,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,338110,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
14740,761.0,TOYOTA,Prius,2010,Sedan,0,Hybrid,,138160,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,10
4077,753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,,259934,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,8
4861,761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,421546,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,10
11917,779.0,TOYOTA,RAV 4,2013,Jeep,1,Petrol,,110019,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
17876,0.0001,TOYOTA,Prius,2011,Sedan,0,Hybrid,,196000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,1,,9
28830,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,83662,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
26657,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,117526,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,6
7840,0.0001,HONDA,FIT,2004,Hatchback,0,Petrol,,177000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,8,,16
24148,0.0001,TOYOTA,Prius,2016,Sedan,0,Hybrid,,92000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,4
19184,308.0,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,,97500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
35124,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Petrol,,129000,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,9
17619,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,185989,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
26971,0.0001,TOYOTA,Prius,2015,Hatchback,1,Plug-in Hybrid,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,5
14454,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,140000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
7213,1141.0,TOYOTA,Camry,2009,Sedan,0,Hybrid,,127000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,11
10976,911.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,91393,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
12074,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,,161000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Beige,10,,7
26770,730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,95184,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
25402,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,,135000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
31581,880.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,52000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,2
1098,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,398069,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
15367,585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,91200,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,7
1176,1077.0,HYUNDAI,Elantra,2019,Sedan,1,Petrol,,16013,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,1
18189,0.0001,MERCEDES-BENZ,E 350,2007,Sedan,1,Petrol,,200000,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Silver,12,,13
14113,0.0001,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,100000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,6,,7
12500,843.0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,155000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,12
12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,,189530,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,10
18817,738.0,VOLKSWAGEN,Jetta,2017,Sedan,0,Petrol,1.4,99302,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,6,1.0,3
